564063000,2016-09-08 13:55:54,2016-09-26 00:06:40
241410000,2016-09-09 16:44:05,2016-09-23 03:56:41
538004854,2016-09-10 13:23:25,2016-09-26 17:51:22
636016660,2016-09-10 15:14:16,2016-09-24 18:05:52
271042520,2016-09-12 14:01:30,2016-09-30 00:11:04
636016696,2016-09-12 14:47:05,2016-09-30 06:44:59
258960000,2016-09-12 16:04:31,2016-09-26 23:34:07
319017500,2016-09-12 16:21:24,2016-09-27 03:51:57
403515001,2016-09-12 16:31:47,2016-09-29 01:08:18
636015934,2016-09-14 15:28:49,2016-10-03 04:11:06
538006488,2016-09-15 15:49:24,2016-10-02 20:55:19
257664000,2016-09-18 15:33:37,2016-10-05 06:32:49
538005478,2016-09-19 13:32:49,2016-10-03 17:20:07
311052500,2016-09-22 12:54:32,2016-10-09 13:28:23
240056000,2016-09-22 15:51:04,2016-10-09 07:13:58
249458000,2016-09-23 14:04:13,2016-10-10 21:21:11
538002866,2016-09-23 14:05:26,2016-10-09 05:45:02
642122012,2016-09-24 13:49:46,2016-10-14 12:23:54
371451000,2016-09-26 13:02:27,2016-10-16 06:02:24
538006644,2016-09-26 13:55:24,2016-10-12 22:06:34
538005837,2016-09-28 13:13:15,2016-10-14 22:21:48
538005088,2016-09-28 13:26:58,2016-10-14 14:27:13
564368000,2016-09-29 13:52:54,2016-10-16 18:44:11
636014127,2016-09-29 14:50:17,2016-10-15 23:50:58
309287000,2016-09-30 14:50:19,2016-10-17 04:47:04
538002247,2016-09-30 15:28:57,2016-10-17 01:57:03
220402000,2016-09-30 15:51:29,2016-10-16 21:21:45
636013333,2016-10-03 16:14:18,2016-10-19 20:20:04
249279000,2016-10-04 13:38:18,2016-10-20 22:45:59
419594000,2016-10-05 14:37:50,2016-10-22 10:22:19
311191000,2016-10-05 16:08:13,2016-10-23 06:05:49
538090363,2016-10-06 16:10:38,2016-10-23 03:19:05
538005681,2016-10-07 15:52:10,2016-10-26 01:14:10
636015928,2016-10-08 10:52:39,2016-10-26 04:31:42
370833000,2016-10-08 15:24:25,2016-10-25 06:10:46
538006501,2016-10-08 15:59:57,2016-10-24 22:10:19
538005389,2016-10-08 16:32:06,2016-10-25 23:09:46
319282000,2016-10-10 14:07:26,2016-10-24 15:15:05
538001210,2016-10-10 15:08:07,2016-10-26 19:45:18
351486000,2016-10-12 13:42:40,2016-10-31 23:44:25
477969200,2016-10-12 14:12:29,2016-10-29 21:53:20
566422000,2016-10-12 15:38:01,2016-10-28 14:00:46
538090232,2016-10-12 15:52:53,2016-12-13 05:54:29
247257400,2016-10-12 16:06:25,2016-10-28 22:47:27
477117600,2016-10-12 20:39:01,2016-11-01 02:55:38
636016398,2016-10-13 14:55:53,2016-10-27 09:39:55
538005780,2016-10-14 13:38:44,2016-10-29 13:52:36
